sale_id,date,product_id,store_id,quantity_sold,selling_price
SALE001821,2026-03-26,P106,S2,2,20
SALE001822,2026-03-26,P107,S2,7,50
SALE001823,2026-03-26,P108,S2,5,40
SALE001824,2026-03-26,P109,S2,7,50
SALE001825,2026-03-26,P110,S2,5,120
SALE001826,2026-03-26,P111,S2,2,250
SALE001827,2026-03-26,P112,S2,2,40
SALE001828,2026-03-26,P113,S2,4,120
SALE001829,2026-03-26,P115,S2,6,35
SALE001830,2026-03-26,P116,S2,2,40
SALE001831,2026-03-26,P117,S2,1,20
SALE001832,2026-03-26,P118,S2,5,180
SALE001833,2026-03-26,P119,S2,4,300
SALE001834,2026-03-26,P120,S2,4,400
SALE001835,2026-03-26,P101,S3,5,60
SALE001836,2026-03-26,P102,S3,1,35
SALE001837,2026-03-26,P103,S3,2,80
SALE001838,2026-03-26,P104,S3,4,180
SALE001839,2026-03-26,P105,S3,5,90
SALE001840,2026-03-26,P107,S3,9,50
SALE001841,2026-03-26,P108,S3,5,40
SALE001842,2026-03-26,P109,S3,3,50
SALE001843,2026-03-26,P110,S3,4,120
SALE001844,2026-03-26,P111,S3,6,250
SALE001845,2026-03-26,P112,S3,6,40
SALE001846,2026-03-26,P113,S3,5,120
SALE001847,2026-03-26,P115,S3,2,35
SALE001848,2026-03-26,P116,S3,1,40
SALE001849,2026-03-26,P117,S3,2,20
SALE001850,2026-03-26,P118,S3,5,180
SALE001851,2026-03-26,P119,S3,5,300
SALE001852,2026-03-26,P120,S3,4,400
SALE001853,2026-03-27,P101,S1,11,60
SALE001854,2026-03-27,P103,S1,2,80
SALE001855,2026-03-27,P104,S1,7,180
SALE001856,2026-03-27,P105,S1,6,90
SALE001857,2026-03-27,P106,S1,2,20
SALE001858,2026-03-27,P107,S1,9,50
SALE001859,2026-03-27,P108,S1,7,40
SALE001860,2026-03-27,P109,S1,3,50
SALE001861,2026-03-27,P110,S1,8,120
SALE001862,2026-03-27,P111,S1,8,250
SALE001863,2026-03-27,P112,S1,7,40
SALE001864,2026-03-27,P113,S1,5,120
SALE001865,2026-03-27,P115,S1,4,35
SALE001866,2026-03-27,P117,S1,1,20
SALE001867,2026-03-27,P118,S1,5,180
SALE001868,2026-03-27,P119,S1,5,300
SALE001869,2026-03-27,P120,S1,3,400
SALE001870,2026-03-27,P101,S2,8,60
SALE001871,2026-03-27,P103,S2,3,80
SALE001872,2026-03-27,P104,S2,4,180
SALE001873,2026-03-27,P105,S2,7,90
SALE001874,2026-03-27,P106,S2,1,20
SALE001875,2026-03-27,P107,S2,10,50
SALE001876,2026-03-27,P108,S2,5,40
SALE001877,2026-03-27,P109,S2,5,50
SALE001878,2026-03-27,P110,S2,3,120
SALE001879,2026-03-27,P111,S2,4,250
SALE001880,2026-03-27,P112,S2,3,40
SALE001881,2026-03-27,P113,S2,6,120
SALE001882,2026-03-27,P115,S2,5,35
SALE001883,2026-03-27,P117,S2,1,20
SALE001884,2026-03-27,P118,S2,5,180
SALE001885,2026-03-27,P119,S2,4,300
SALE001886,2026-03-27,P120,S2,5,400
SALE001887,2026-03-27,P101,S3,8,60
SALE001888,2026-03-27,P103,S3,1,80
SALE001889,2026-03-27,P104,S3,4,180
SALE001890,2026-03-27,P105,S3,6,90
SALE001891,2026-03-27,P106,S3,1,20
SALE001892,2026-03-27,P107,S3,6,50
SALE001893,2026-03-27,P108,S3,5,40
SALE001894,2026-03-27,P109,S3,4,50
SALE001895,2026-03-27,P110,S3,2,120
SALE001896,2026-03-27,P111,S3,5,250
SALE001897,2026-03-27,P112,S3,2,40
SALE001898,2026-03-27,P113,S3,5,120
SALE001899,2026-03-27,P114,S3,1,30
SALE001900,2026-03-27,P115,S3,6,35
SALE001901,2026-03-27,P116,S3,1,40
SALE001902,2026-03-27,P117,S3,1,20
SALE001903,2026-03-27,P118,S3,4,180
SALE001904,2026-03-27,P119,S3,4,300
SALE001905,2026-03-27,P120,S3,4,400
SALE001906,2026-03-28,P101,S1,11,60
SALE001907,2026-03-28,P103,S1,3,80
SALE001908,2026-03-28,P104,S1,8,180
SALE001909,2026-03-28,P105,S1,5,90
SALE001910,2026-03-28,P106,S1,3,20
SALE001911,2026-03-28,P107,S1,9,50
SALE001912,2026-03-28,P108,S1,5,40
SALE001913,2026-03-28,P109,S1,3,50
SALE001914,2026-03-28,P110,S1,8,120
SALE001915,2026-03-28,P111,S1,5,250
SALE001916,2026-03-28,P112,S1,5,40
SALE001917,2026-03-28,P113,S1,4,120
SALE001918,2026-03-28,P115,S1,3,35
SALE001919,2026-03-28,P116,S1,2,40
SALE001920,2026-03-28,P117,S1,1,20
SALE001921,2026-03-28,P118,S1,5,180
SALE001922,2026-03-28,P119,S1,5,300
SALE001923,2026-03-28,P120,S1,3,400
SALE001924,2026-03-28,P101,S2,8,60
SALE001925,2026-03-28,P104,S2,3,180
SALE001926,2026-03-28,P105,S2,5,90
SALE001927,2026-03-28,P106,S2,1,20
SALE001928,2026-03-28,P107,S2,9,50
SALE001929,2026-03-28,P108,S2,6,40
SALE001930,2026-03-28,P109,S2,6,50
SALE001931,2026-03-28,P110,S2,3,120
SALE001932,2026-03-28,P111,S2,4,250
SALE001933,2026-03-28,P112,S2,5,40
SALE001934,2026-03-28,P113,S2,5,120
SALE001935,2026-03-28,P115,S2,3,35
SALE001936,2026-03-28,P116,S2,2,40
SALE001937,2026-03-28,P117,S2,2,20
SALE001938,2026-03-28,P118,S2,5,180
SALE001939,2026-03-28,P119,S2,5,300
SALE001940,2026-03-28,P120,S2,6,400
SALE001941,2026-03-28,P101,S3,7,60
SALE001942,2026-03-28,P103,S3,2,80
SALE001943,2026-03-28,P104,S3,5,180
SALE001944,2026-03-28,P105,S3,5,90
SALE001945,2026-03-28,P106,S3,1,20
SALE001946,2026-03-28,P107,S3,6,50
SALE001947,2026-03-28,P108,S3,1,40
SALE001948,2026-03-28,P109,S3,3,50
SALE001949,2026-03-28,P110,S3,4,120
SALE001950,2026-03-28,P111,S3,4,250
SALE001951,2026-03-28,P112,S3,4,40
SALE001952,2026-03-28,P113,S3,4,120
SALE001953,2026-03-28,P115,S3,3,35
SALE001954,2026-03-28,P116,S3,2,40
SALE001955,2026-03-28,P118,S3,2,180
SALE001956,2026-03-28,P119,S3,6,300
SALE001957,2026-03-28,P120,S3,4,400
SALE001958,2026-03-29,P101,S1,9,60
SALE001959,2026-03-29,P103,S1,1,80
SALE001960,2026-03-29,P104,S1,8,180
SALE001961,2026-03-29,P105,S1,7,90
SALE001962,2026-03-29,P107,S1,9,50
SALE001963,2026-03-29,P108,S1,4,40
SALE001964,2026-03-29,P109,S1,7,50
SALE001965,2026-03-29,P110,S1,5,120
SALE001966,2026-03-29,P111,S1,7,250
SALE001967,2026-03-29,P112,S1,7,40
SALE001968,2026-03-29,P113,S1,6,120
SALE001969,2026-03-29,P115,S1,3,35
SALE001970,2026-03-29,P116,S1,1,40
SALE001971,2026-03-29,P117,S1,2,20
SALE001972,2026-03-29,P118,S1,5,180
SALE001973,2026-03-29,P119,S1,6,300
SALE001974,2026-03-29,P120,S1,7,400
SALE001975,2026-03-29,P101,S2,8,60
SALE001976,2026-03-29,P102,S2,1,35
SALE001977,2026-03-29,P103,S2,2,80
SALE001978,2026-03-29,P104,S2,4,180
SALE001979,2026-03-29,P105,S2,6,90
SALE001980,2026-03-29,P106,S2,1,20
SALE001981,2026-03-29,P107,S2,6,50
SALE001982,2026-03-29,P108,S2,2,40
SALE001983,2026-03-29,P109,S2,7,50
SALE001984,2026-03-29,P110,S2,6,120
SALE001985,2026-03-29,P111,S2,3,250
SALE001986,2026-03-29,P112,S2,7,40
SALE001987,2026-03-29,P113,S2,3,120
SALE001988,2026-03-29,P114,S2,1,30
SALE001989,2026-03-29,P115,S2,3,35
SALE001990,2026-03-29,P116,S2,2,40
SALE001991,2026-03-29,P117,S2,2,20
SALE001992,2026-03-29,P118,S2,3,180
SALE001993,2026-03-29,P119,S2,3,300
SALE001994,2026-03-29,P120,S2,6,400
SALE001995,2026-03-29,P101,S3,8,60
SALE001996,2026-03-29,P103,S3,2,80
SALE001997,2026-03-29,P104,S3,6,180
SALE001998,2026-03-29,P105,S3,4,90
SALE001999,2026-03-29,P106,S3,1,20
SALE002000,2026-03-29,P107,S3,6,50
SALE002001,2026-03-29,P108,S3,4,40
SALE002002,2026-03-29,P109,S3,2,50
SALE002003,2026-03-29,P110,S3,5,120
SALE002004,2026-03-29,P111,S3,5,250
SALE002005,2026-03-29,P112,S3,3,40
SALE002006,2026-03-29,P113,S3,2,120
SALE002007,2026-03-29,P115,S3,5,35
SALE002008,2026-03-29,P116,S3,2,40
SALE002009,2026-03-29,P117,S3,2,20
SALE002010,2026-03-29,P118,S3,4,180
SALE002011,2026-03-29,P119,S3,4,300
SALE002012,2026-03-29,P120,S3,5,400
SALE002013,2026-03-30,P101,S1,11,60
SALE002014,2026-03-30,P102,S1,1,35
SALE002015,2026-03-30,P103,S1,2,80
SALE002016,2026-03-30,P104,S1,9,180
SALE002017,2026-03-30,P105,S1,5,90
SALE002018,2026-03-30,P106,S1,2,20
SALE002019,2026-03-30,P107,S1,8,50
SALE002020,2026-03-30,P108,S1,7,40
SALE002021,2026-03-30,P109,S1,4,50
SALE002022,2026-03-30,P110,S1,4,120
SALE002023,2026-03-30,P111,S1,4,250
SALE002024,2026-03-30,P112,S1,5,40
SALE002025,2026-03-30,P113,S1,4,120
SALE002026,2026-03-30,P114,S1,1,30
SALE002027,2026-03-30,P115,S1,7,35
SALE002028,2026-03-30,P116,S1,1,40
SALE002029,2026-03-30,P117,S1,1,20
SALE002030,2026-03-30,P118,S1,3,180
SALE002031,2026-03-30,P119,S1,4,300
SALE002032,2026-03-30,P120,S1,3,400
SALE002033,2026-03-30,P101,S2,10,60
SALE002034,2026-03-30,P103,S2,1,80
SALE002035,2026-03-30,P104,S2,6,180
SALE002036,2026-03-30,P105,S2,4,90
SALE002037,2026-03-30,P106,S2,1,20
SALE002038,2026-03-30,P107,S2,10,50
SALE002039,2026-03-30,P108,S2,5,40
SALE002040,2026-03-30,P109,S2,4,50
SALE002041,2026-03-30,P110,S2,6,120
SALE002042,2026-03-30,P111,S2,6,250
SALE002043,2026-03-30,P112,S2,6,40
SALE002044,2026-03-30,P113,S2,3,120
SALE002045,2026-03-30,P114,S2,1,30
SALE002046,2026-03-30,P115,S2,5,35
SALE002047,2026-03-30,P116,S2,2,40
SALE002048,2026-03-30,P117,S2,2,20
SALE002049,2026-03-30,P118,S2,2,180
SALE002050,2026-03-30,P119,S2,4,300
SALE002051,2026-03-30,P120,S2,2,400
SALE002052,2026-03-30,P101,S3,7,60
SALE002053,2026-03-30,P103,S3,1,80
SALE002054,2026-03-30,P104,S3,5,180
SALE002055,2026-03-30,P105,S3,3,90
SALE002056,2026-03-30,P106,S3,2,20
SALE002057,2026-03-30,P107,S3,6,50
SALE002058,2026-03-30,P108,S3,6,40
SALE002059,2026-03-30,P109,S3,4,50
SALE002060,2026-03-30,P110,S3,4,120
SALE002061,2026-03-30,P111,S3,4,250
SALE002062,2026-03-30,P112,S3,4,40
SALE002063,2026-03-30,P113,S3,5,120
SALE002064,2026-03-30,P115,S3,2,35
SALE002065,2026-03-30,P116,S3,3,40
SALE002066,2026-03-30,P117,S3,1,20
SALE002067,2026-03-30,P118,S3,1,180
SALE002068,2026-03-30,P119,S3,4,300
SALE002069,2026-03-30,P120,S3,4,400
SALE002070,2026-03-31,P101,S1,11,60
SALE002071,2026-03-31,P103,S1,2,80
SALE002072,2026-03-31,P104,S1,5,180
SALE002073,2026-03-31,P105,S1,8,90
SALE002074,2026-03-31,P106,S1,3,20
SALE002075,2026-03-31,P107,S1,12,50
SALE002076,2026-03-31,P108,S1,7,40
SALE002077,2026-03-31,P109,S1,6,50
SALE002078,2026-03-31,P110,S1,7,120
SALE002079,2026-03-31,P111,S1,4,250
SALE002080,2026-03-31,P112,S1,8,40
SALE002081,2026-03-31,P113,S1,5,120
SALE002082,2026-03-31,P115,S1,6,35
SALE002083,2026-03-31,P116,S1,2,40
SALE002084,2026-03-31,P117,S1,2,20
SALE002085,2026-03-31,P118,S1,3,180
SALE002086,2026-03-31,P119,S1,5,300
SALE002087,2026-03-31,P120,S1,4,400
SALE002088,2026-03-31,P101,S2,9,60
SALE002089,2026-03-31,P103,S2,1,80
SALE002090,2026-03-31,P104,S2,8,180
SALE002091,2026-03-31,P105,S2,3,90
SALE002092,2026-03-31,P106,S2,2,20
SALE002093,2026-03-31,P107,S2,7,50
SALE002094,2026-03-31,P108,S2,5,40
SALE002095,2026-03-31,P109,S2,6,50
SALE002096,2026-03-31,P110,S2,6,120
SALE002097,2026-03-31,P111,S2,5,250
SALE002098,2026-03-31,P112,S2,4,40
SALE002099,2026-03-31,P113,S2,4,120
SALE002100,2026-03-31,P115,S2,6,35
SALE002101,2026-03-31,P117,S2,1,20
SALE002102,2026-03-31,P118,S2,3,180
SALE002103,2026-03-31,P119,S2,2,300
SALE002104,2026-03-31,P120,S2,2,400
SALE002105,2026-03-31,P101,S3,8,60
SALE002106,2026-03-31,P103,S3,3,80
SALE002107,2026-03-31,P104,S3,6,180
SALE002108,2026-03-31,P105,S3,3,90
SALE002109,2026-03-31,P106,S3,1,20
SALE002110,2026-03-31,P107,S3,8,50
SALE002111,2026-03-31,P108,S3,4,40
SALE002112,2026-03-31,P109,S3,3,50
SALE002113,2026-03-31,P110,S3,5,120
SALE002114,2026-03-31,P111,S3,4,250
SALE002115,2026-03-31,P112,S3,4,40
SALE002116,2026-03-31,P113,S3,3,120
SALE002117,2026-03-31,P115,S3,5,35
SALE002118,2026-03-31,P117,S3,1,20
SALE002119,2026-03-31,P118,S3,5,180
SALE002120,2026-03-31,P119,S3,6,300
SALE002121,2026-03-31,P120,S3,3,400
SALE002122,2026-04-01,P101,S1,12,60
SALE002123,2026-04-01,P103,S1,1,80
SALE002124,2026-04-01,P104,S1,6,180
SALE002125,2026-04-01,P105,S1,8,90
SALE002126,2026-04-01,P106,S1,1,20
SALE002127,2026-04-01,P107,S1,11,50
SALE002128,2026-04-01,P108,S1,6,40
SALE002129,2026-04-01,P109,S1,5,50
SALE002130,2026-04-01,P110,S1,4,120
SALE002131,2026-04-01,P111,S1,6,250
SALE002132,2026-04-01,P112,S1,3,40
SALE002133,2026-04-01,P113,S1,6,120
SALE002134,2026-04-01,P115,S1,4,35
SALE002135,2026-04-01,P116,S1,1,40
SALE002136,2026-04-01,P117,S1,2,20
SALE002137,2026-04-01,P118,S1,4,180
SALE002138,2026-04-01,P119,S1,5,300
SALE002139,2026-04-01,P120,S1,4,400
SALE002140,2026-04-01,P101,S2,8,60
SALE002141,2026-04-01,P104,S2,5,180
SALE002142,2026-04-01,P105,S2,3,90
SALE002143,2026-04-01,P106,S2,2,20
SALE002144,2026-04-01,P107,S2,10,50
SALE002145,2026-04-01,P108,S2,5,40
SALE002146,2026-04-01,P109,S2,5,50
SALE002147,2026-04-01,P110,S2,6,120
SALE002148,2026-04-01,P111,S2,5,250
SALE002149,2026-04-01,P112,S2,6,40
SALE002150,2026-04-01,P113,S2,4,120
SALE002151,2026-04-01,P114,S2,1,30
SALE002152,2026-04-01,P115,S2,5,35
SALE002153,2026-04-01,P116,S2,3,40
SALE002154,2026-04-01,P117,S2,2,20
SALE002155,2026-04-01,P118,S2,4,180
SALE002156,2026-04-01,P119,S2,7,300
SALE002157,2026-04-01,P120,S2,3,400
SALE002158,2026-04-01,P101,S3,6,60
SALE002159,2026-04-01,P102,S3,1,35
SALE002160,2026-04-01,P103,S3,1,80
SALE002161,2026-04-01,P104,S3,5,180
SALE002162,2026-04-01,P105,S3,5,90
SALE002163,2026-04-01,P106,S3,1,20
SALE002164,2026-04-01,P107,S3,8,50
SALE002165,2026-04-01,P108,S3,5,40
SALE002166,2026-04-01,P109,S3,4,50
SALE002167,2026-04-01,P110,S3,5,120
SALE002168,2026-04-01,P111,S3,4,250
SALE002169,2026-04-01,P112,S3,4,40
SALE002170,2026-04-01,P113,S3,4,120
SALE002171,2026-04-01,P114,S3,1,30
SALE002172,2026-04-01,P115,S3,3,35
SALE002173,2026-04-01,P116,S3,2,40
SALE002174,2026-04-01,P117,S3,1,20
SALE002175,2026-04-01,P118,S3,4,180
SALE002176,2026-04-01,P119,S3,4,300
SALE002177,2026-04-01,P120,S3,3,400
SALE002178,2026-04-02,P101,S1,10,60
SALE002179,2026-04-02,P103,S1,3,80
SALE002180,2026-04-02,P104,S1,6,180
SALE002181,2026-04-02,P105,S1,8,90
SALE002182,2026-04-02,P106,S1,1,20
SALE002183,2026-04-02,P107,S1,10,50
SALE002184,2026-04-02,P108,S1,3,40
SALE002185,2026-04-02,P109,S1,4,50
SALE002186,2026-04-02,P110,S1,5,120
SALE002187,2026-04-02,P111,S1,6,250
SALE002188,2026-04-02,P112,S1,5,40
SALE002189,2026-04-02,P113,S1,5,120
SALE002190,2026-04-02,P115,S1,4,35
SALE002191,2026-04-02,P116,S1,1,40
SALE002192,2026-04-02,P117,S1,1,20
SALE002193,2026-04-02,P118,S1,5,180
SALE002194,2026-04-02,P119,S1,6,300
SALE002195,2026-04-02,P120,S1,5,400
SALE002196,2026-04-02,P101,S2,9,60
SALE002197,2026-04-02,P102,S2,1,35
SALE002198,2026-04-02,P103,S2,3,80
SALE002199,2026-04-02,P104,S2,5,180
SALE002200,2026-04-02,P105,S2,8,90
SALE002201,2026-04-02,P107,S2,8,50
SALE002202,2026-04-02,P108,S2,3,40
SALE002203,2026-04-02,P109,S2,4,50
SALE002204,2026-04-02,P110,S2,5,120
SALE002205,2026-04-02,P111,S2,5,250
SALE002206,2026-04-02,P112,S2,5,40
SALE002207,2026-04-02,P113,S2,5,120
SALE002208,2026-04-02,P115,S2,3,35
SALE002209,2026-04-02,P116,S2,3,40
SALE002210,2026-04-02,P117,S2,1,20
SALE002211,2026-04-02,P118,S2,3,180
SALE002212,2026-04-02,P119,S2,4,300
SALE002213,2026-04-02,P120,S2,2,400
SALE002214,2026-04-02,P101,S3,7,60
SALE002215,2026-04-02,P104,S3,4,180
SALE002216,2026-04-02,P105,S3,3,90
SALE002217,2026-04-02,P106,S3,1,20
SALE002218,2026-04-02,P107,S3,6,50
SALE002219,2026-04-02,P108,S3,5,40
SALE002220,2026-04-02,P109,S3,3,50
SALE002221,2026-04-02,P110,S3,5,120
SALE002222,2026-04-02,P111,S3,1,250
SALE002223,2026-04-02,P112,S3,4,40
SALE002224,2026-04-02,P113,S3,5,120
SALE002225,2026-04-02,P115,S3,6,35
SALE002226,2026-04-02,P116,S3,1,40
SALE002227,2026-04-02,P117,S3,2,20
SALE002228,2026-04-02,P118,S3,5,180
SALE002229,2026-04-02,P119,S3,5,300
SALE002230,2026-04-02,P120,S3,5,400
SALE002231,2026-04-03,P101,S1,9,60
SALE002232,2026-04-03,P103,S1,3,80
SALE002233,2026-04-03,P104,S1,7,180
SALE002234,2026-04-03,P105,S1,6,90
SALE002235,2026-04-03,P106,S1,1,20
SALE002236,2026-04-03,P107,S1,10,50
SALE002237,2026-04-03,P108,S1,5,40
SALE002238,2026-04-03,P109,S1,7,50
SALE002239,2026-04-03,P110,S1,4,120
SALE002240,2026-04-03,P111,S1,6,250
SALE002241,2026-04-03,P112,S1,7,40
SALE002242,2026-04-03,P113,S1,3,120
SALE002243,2026-04-03,P115,S1,7,35
SALE002244,2026-04-03,P116,S1,2,40
SALE002245,2026-04-03,P117,S1,2,20
SALE002246,2026-04-03,P118,S1,6,180
SALE002247,2026-04-03,P119,S1,4,300
SALE002248,2026-04-03,P120,S1,6,400
SALE002249,2026-04-03,P101,S2,10,60
SALE002250,2026-04-03,P103,S2,3,80
SALE002251,2026-04-03,P104,S2,7,180
SALE002252,2026-04-03,P105,S2,4,90
SALE002253,2026-04-03,P106,S2,1,20
SALE002254,2026-04-03,P107,S2,8,50
SALE002255,2026-04-03,P108,S2,7,40
SALE002256,2026-04-03,P109,S2,5,50
SALE002257,2026-04-03,P110,S2,3,120
SALE002258,2026-04-03,P111,S2,3,250
SALE002259,2026-04-03,P112,S2,2,40
SALE002260,2026-04-03,P113,S2,2,120
SALE002261,2026-04-03,P115,S2,4,35
SALE002262,2026-04-03,P116,S2,4,40
SALE002263,2026-04-03,P117,S2,1,20
SALE002264,2026-04-03,P118,S2,3,180
SALE002265,2026-04-03,P119,S2,4,300
SALE002266,2026-04-03,P120,S2,3,400
SALE002267,2026-04-03,P101,S3,8,60
SALE002268,2026-04-03,P102,S3,1,35
SALE002269,2026-04-03,P103,S3,2,80
SALE002270,2026-04-03,P104,S3,4,180
SALE002271,2026-04-03,P105,S3,4,90
SALE002272,2026-04-03,P106,S3,1,20
SALE002273,2026-04-03,P107,S3,7,50
SALE002274,2026-04-03,P108,S3,6,40
SALE002275,2026-04-03,P109,S3,3,50
SALE002276,2026-04-03,P110,S3,5,120
SALE002277,2026-04-03,P111,S3,1,250
SALE002278,2026-04-03,P112,S3,4,40
SALE002279,2026-04-03,P113,S3,4,120
SALE002280,2026-04-03,P115,S3,4,35
SALE002281,2026-04-03,P116,S3,1,40
SALE002282,2026-04-03,P117,S3,2,20
SALE002283,2026-04-03,P118,S3,4,180
SALE002284,2026-04-03,P119,S3,4,300
SALE002285,2026-04-03,P120,S3,1,400
SALE002286,2026-04-04,P101,S1,11,60
SALE002287,2026-04-04,P103,S1,1,80
SALE002288,2026-04-04,P104,S1,5,180
SALE002289,2026-04-04,P105,S1,5,90
SALE002290,2026-04-04,P106,S1,2,20
SALE002291,2026-04-04,P107,S1,8,50
SALE002292,2026-04-04,P108,S1,4,40
SALE002293,2026-04-04,P109,S1,6,50
SALE002294,2026-04-04,P110,S1,2,120
SALE002295,2026-04-04,P111,S1,8,250
SALE002296,2026-04-04,P112,S1,7,40
SALE002297,2026-04-04,P113,S1,4,120
SALE002298,2026-04-04,P115,S1,5,35
SALE002299,2026-04-04,P116,S1,1,40
SALE002300,2026-04-04,P118,S1,5,180
SALE002301,2026-04-04,P119,S1,6,300
SALE002302,2026-04-04,P120,S1,5,400
SALE002303,2026-04-04,P101,S2,8,60
SALE002304,2026-04-04,P103,S2,2,80
SALE002305,2026-04-04,P104,S2,5,180
SALE002306,2026-04-04,P105,S2,6,90
SALE002307,2026-04-04,P106,S2,1,20
SALE002308,2026-04-04,P107,S2,10,50
SALE002309,2026-04-04,P108,S2,6,40
SALE002310,2026-04-04,P109,S2,7,50
SALE002311,2026-04-04,P110,S2,3,120
SALE002312,2026-04-04,P111,S2,6,250
SALE002313,2026-04-04,P112,S2,5,40
SALE002314,2026-04-04,P113,S2,4,120
SALE002315,2026-04-04,P115,S2,6,35
SALE002316,2026-04-04,P116,S2,2,40
SALE002317,2026-04-04,P117,S2,2,20
SALE002318,2026-04-04,P118,S2,4,180
SALE002319,2026-04-04,P119,S2,7,300
SALE002320,2026-04-04,P120,S2,2,400
SALE002321,2026-04-04,P101,S3,8,60
SALE002322,2026-04-04,P104,S3,6,180
SALE002323,2026-04-04,P105,S3,6,90
SALE002324,2026-04-04,P106,S3,1,20
SALE002325,2026-04-04,P107,S3,8,50
SALE002326,2026-04-04,P108,S3,1,40
SALE002327,2026-04-04,P109,S3,4,50
SALE002328,2026-04-04,P110,S3,2,120
SALE002329,2026-04-04,P111,S3,2,250
SALE002330,2026-04-04,P112,S3,2,40
SALE002331,2026-04-04,P113,S3,4,120
SALE002332,2026-04-04,P115,S3,3,35
SALE002333,2026-04-04,P116,S3,3,40
SALE002334,2026-04-04,P118,S3,4,180
SALE002335,2026-04-04,P119,S3,4,300
SALE002336,2026-04-04,P120,S3,2,400
SALE002337,2026-04-05,P101,S1,10,60
SALE002338,2026-04-05,P102,S1,1,35
SALE002339,2026-04-05,P103,S1,2,80
SALE002340,2026-04-05,P104,S1,8,180
SALE002341,2026-04-05,P105,S1,6,90
SALE002342,2026-04-05,P106,S1,1,20
SALE002343,2026-04-05,P107,S1,8,50
SALE002344,2026-04-05,P108,S1,3,40
SALE002345,2026-04-05,P109,S1,6,50
SALE002346,2026-04-05,P110,S1,3,120
SALE002347,2026-04-05,P111,S1,8,250
SALE002348,2026-04-05,P112,S1,4,40
SALE002349,2026-04-05,P113,S1,7,120
SALE002350,2026-04-05,P115,S1,8,35
SALE002351,2026-04-05,P116,S1,2,40
SALE002352,2026-04-05,P117,S1,3,20
SALE002353,2026-04-05,P118,S1,5,180
SALE002354,2026-04-05,P119,S1,4,300
SALE002355,2026-04-05,P120,S1,8,400
SALE002356,2026-04-05,P101,S2,10,60
SALE002357,2026-04-05,P103,S2,4,80
SALE002358,2026-04-05,P104,S2,6,180
SALE002359,2026-04-05,P105,S2,6,90
SALE002360,2026-04-05,P106,S2,3,20
SALE002361,2026-04-05,P107,S2,8,50
SALE002362,2026-04-05,P108,S2,6,40
SALE002363,2026-04-05,P109,S2,5,50
SALE002364,2026-04-05,P110,S2,5,120
SALE002365,2026-04-05,P111,S2,6,250
SALE002366,2026-04-05,P112,S2,2,40
SALE002367,2026-04-05,P113,S2,3,120
SALE002368,2026-04-05,P115,S2,3,35
SALE002369,2026-04-05,P116,S2,2,40
SALE002370,2026-04-05,P117,S2,1,20
SALE002371,2026-04-05,P118,S2,3,180
SALE002372,2026-04-05,P119,S2,6,300
SALE002373,2026-04-05,P120,S2,2,400
SALE002374,2026-04-05,P101,S3,8,60
SALE002375,2026-04-05,P103,S3,1,80
SALE002376,2026-04-05,P104,S3,5,180
SALE002377,2026-04-05,P105,S3,4,90
SALE002378,2026-04-05,P107,S3,9,50
SALE002379,2026-04-05,P108,S3,5,40
SALE002380,2026-04-05,P109,S3,2,50
SALE002381,2026-04-05,P110,S3,4,120
SALE002382,2026-04-05,P111,S3,3,250
SALE002383,2026-04-05,P112,S3,5,40
SALE002384,2026-04-05,P113,S3,3,120
SALE002385,2026-04-05,P115,S3,2,35
SALE002386,2026-04-05,P116,S3,2,40
SALE002387,2026-04-05,P118,S3,2,180
SALE002388,2026-04-05,P119,S3,3,300
SALE002389,2026-04-05,P120,S3,3,400
SALE002390,2026-04-06,P101,S1,10,60
SALE002391,2026-04-06,P103,S1,3,80
SALE002392,2026-04-06,P104,S1,5,180
SALE002393,2026-04-06,P105,S1,9,90
SALE002394,2026-04-06,P106,S1,1,20
SALE002395,2026-04-06,P107,S1,11,50
SALE002396,2026-04-06,P108,S1,6,40
SALE002397,2026-04-06,P109,S1,4,50
SALE002398,2026-04-06,P110,S1,4,120
SALE002399,2026-04-06,P111,S1,6,250
SALE002400,2026-04-06,P112,S1,8,40
SALE002401,2026-04-06,P113,S1,4,120
SALE002402,2026-04-06,P114,S1,1,30
SALE002403,2026-04-06,P115,S1,8,35
SALE002404,2026-04-06,P116,S1,3,40
SALE002405,2026-04-06,P117,S1,2,20
SALE002406,2026-04-06,P118,S1,7,180
SALE002407,2026-04-06,P119,S1,7,300
SALE002408,2026-04-06,P120,S1,7,400
SALE002409,2026-04-06,P101,S2,10,60
SALE002410,2026-04-06,P103,S2,1,80
SALE002411,2026-04-06,P104,S2,7,180
SALE002412,2026-04-06,P105,S2,3,90
SALE002413,2026-04-06,P106,S2,3,20
SALE002414,2026-04-06,P107,S2,8,50
SALE002415,2026-04-06,P108,S2,3,40
SALE002416,2026-04-06,P109,S2,3,50
SALE002417,2026-04-06,P110,S2,4,120
SALE002418,2026-04-06,P111,S2,5,250
SALE002419,2026-04-06,P112,S2,6,40
SALE002420,2026-04-06,P113,S2,4,120
SALE002421,2026-04-06,P115,S2,3,35
SALE002422,2026-04-06,P118,S2,3,180
SALE002423,2026-04-06,P119,S2,3,300
SALE002424,2026-04-06,P120,S2,3,400
SALE002425,2026-04-06,P101,S3,8,60
SALE002426,2026-04-06,P102,S3,1,35
SALE002427,2026-04-06,P103,S3,1,80
