transaction_id,date,transaction_type,product_id,store_id,quantity,source,remarks
TXN0002576,2026-04-08,sale,P103,S2,3,simulation_seed,Historical seeded sale SALE002516
TXN0002577,2026-04-08,sale,P104,S2,6,simulation_seed,Historical seeded sale SALE002517
TXN0002578,2026-04-08,sale,P105,S2,6,simulation_seed,Historical seeded sale SALE002518
TXN0002579,2026-04-08,sale,P107,S2,6,simulation_seed,Historical seeded sale SALE002519
TXN0002580,2026-04-08,sale,P108,S2,5,simulation_seed,Historical seeded sale SALE002520
TXN0002581,2026-04-08,sale,P109,S2,4,simulation_seed,Historical seeded sale SALE002521
TXN0002582,2026-04-08,sale,P110,S2,6,simulation_seed,Historical seeded sale SALE002522
TXN0002583,2026-04-08,sale,P111,S2,6,simulation_seed,Historical seeded sale SALE002523
TXN0002584,2026-04-08,sale,P112,S2,3,simulation_seed,Historical seeded sale SALE002524
TXN0002585,2026-04-08,sale,P113,S2,4,simulation_seed,Historical seeded sale SALE002525
TXN0002586,2026-04-08,sale,P115,S2,3,simulation_seed,Historical seeded sale SALE002526
TXN0002587,2026-04-08,sale,P116,S2,2,simulation_seed,Historical seeded sale SALE002527
TXN0002588,2026-04-08,sale,P117,S2,2,simulation_seed,Historical seeded sale SALE002528
TXN0002589,2026-04-08,sale,P118,S2,5,simulation_seed,Historical seeded sale SALE002529
TXN0002590,2026-04-08,sale,P119,S2,4,simulation_seed,Historical seeded sale SALE002530
TXN0002591,2026-04-08,sale,P120,S2,3,simulation_seed,Historical seeded sale SALE002531
TXN0002592,2026-04-08,sale,P101,S3,5,simulation_seed,Historical seeded sale SALE002532
TXN0002593,2026-04-08,sale,P103,S3,2,simulation_seed,Historical seeded sale SALE002533
TXN0002594,2026-04-08,sale,P104,S3,7,simulation_seed,Historical seeded sale SALE002534
TXN0002595,2026-04-08,sale,P105,S3,5,simulation_seed,Historical seeded sale SALE002535
TXN0002596,2026-04-08,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE002536
TXN0002597,2026-04-08,sale,P107,S3,9,simulation_seed,Historical seeded sale SALE002537
TXN0002598,2026-04-08,sale,P108,S3,5,simulation_seed,Historical seeded sale SALE002538
TXN0002599,2026-04-08,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE002539
TXN0002600,2026-04-08,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE002540
TXN0002601,2026-04-08,sale,P111,S3,3,simulation_seed,Historical seeded sale SALE002541
TXN0002602,2026-04-08,sale,P112,S3,5,simulation_seed,Historical seeded sale SALE002542
TXN0002603,2026-04-08,sale,P113,S3,2,simulation_seed,Historical seeded sale SALE002543
TXN0002604,2026-04-08,sale,P115,S3,2,simulation_seed,Historical seeded sale SALE002544
TXN0002605,2026-04-08,sale,P116,S3,1,simulation_seed,Historical seeded sale SALE002545
TXN0002606,2026-04-08,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE002546
TXN0002607,2026-04-08,sale,P118,S3,3,simulation_seed,Historical seeded sale SALE002547
TXN0002608,2026-04-08,sale,P119,S3,1,simulation_seed,Historical seeded sale SALE002548
TXN0002609,2026-04-08,sale,P120,S3,4,simulation_seed,Historical seeded sale SALE002549
TXN0002610,2026-04-09,sale,P101,S1,9,simulation_seed,Historical seeded sale SALE002550
TXN0002611,2026-04-09,sale,P103,S1,2,simulation_seed,Historical seeded sale SALE002551
TXN0002612,2026-04-09,sale,P104,S1,4,simulation_seed,Historical seeded sale SALE002552
TXN0002613,2026-04-09,sale,P105,S1,7,simulation_seed,Historical seeded sale SALE002553
TXN0002614,2026-04-09,sale,P106,S1,3,simulation_seed,Historical seeded sale SALE002554
TXN0002615,2026-04-09,sale,P107,S1,9,simulation_seed,Historical seeded sale SALE002555
TXN0002616,2026-04-09,sale,P108,S1,6,simulation_seed,Historical seeded sale SALE002556
TXN0002617,2026-04-09,sale,P109,S1,6,simulation_seed,Historical seeded sale SALE002557
TXN0002618,2026-04-09,sale,P110,S1,3,simulation_seed,Historical seeded sale SALE002558
TXN0002619,2026-04-09,sale,P111,S1,5,simulation_seed,Historical seeded sale SALE002559
TXN0002620,2026-04-09,sale,P112,S1,8,simulation_seed,Historical seeded sale SALE002560
TXN0002621,2026-04-09,sale,P113,S1,7,simulation_seed,Historical seeded sale SALE002561
TXN0002622,2026-04-09,sale,P115,S1,6,simulation_seed,Historical seeded sale SALE002562
TXN0002623,2026-04-09,sale,P117,S1,2,simulation_seed,Historical seeded sale SALE002563
TXN0002624,2026-04-09,sale,P118,S1,6,simulation_seed,Historical seeded sale SALE002564
TXN0002625,2026-04-09,sale,P119,S1,5,simulation_seed,Historical seeded sale SALE002565
TXN0002626,2026-04-09,sale,P120,S1,5,simulation_seed,Historical seeded sale SALE002566
TXN0002627,2026-04-09,sale,P101,S2,11,simulation_seed,Historical seeded sale SALE002567
TXN0002628,2026-04-09,sale,P102,S2,1,simulation_seed,Historical seeded sale SALE002568
TXN0002629,2026-04-09,sale,P103,S2,1,simulation_seed,Historical seeded sale SALE002569
TXN0002630,2026-04-09,sale,P104,S2,6,simulation_seed,Historical seeded sale SALE002570
TXN0002631,2026-04-09,sale,P105,S2,3,simulation_seed,Historical seeded sale SALE002571
TXN0002632,2026-04-09,sale,P106,S2,2,simulation_seed,Historical seeded sale SALE002572
TXN0002633,2026-04-09,sale,P107,S2,7,simulation_seed,Historical seeded sale SALE002573
TXN0002634,2026-04-09,sale,P108,S2,7,simulation_seed,Historical seeded sale SALE002574
TXN0002635,2026-04-09,sale,P109,S2,4,simulation_seed,Historical seeded sale SALE002575
TXN0002636,2026-04-09,sale,P110,S2,4,simulation_seed,Historical seeded sale SALE002576
TXN0002637,2026-04-09,sale,P111,S2,6,simulation_seed,Historical seeded sale SALE002577
TXN0002638,2026-04-09,sale,P112,S2,3,simulation_seed,Historical seeded sale SALE002578
TXN0002639,2026-04-09,sale,P113,S2,4,simulation_seed,Historical seeded sale SALE002579
TXN0002640,2026-04-09,sale,P115,S2,4,simulation_seed,Historical seeded sale SALE002580
TXN0002641,2026-04-09,sale,P116,S2,3,simulation_seed,Historical seeded sale SALE002581
TXN0002642,2026-04-09,sale,P118,S2,4,simulation_seed,Historical seeded sale SALE002582
TXN0002643,2026-04-09,sale,P119,S2,4,simulation_seed,Historical seeded sale SALE002583
TXN0002644,2026-04-09,sale,P120,S2,3,simulation_seed,Historical seeded sale SALE002584
TXN0002645,2026-04-09,sale,P101,S3,7,simulation_seed,Historical seeded sale SALE002585
TXN0002646,2026-04-09,sale,P102,S3,1,simulation_seed,Historical seeded sale SALE002586
TXN0002647,2026-04-09,sale,P104,S3,5,simulation_seed,Historical seeded sale SALE002587
TXN0002648,2026-04-09,sale,P105,S3,5,simulation_seed,Historical seeded sale SALE002588
TXN0002649,2026-04-09,sale,P106,S3,2,simulation_seed,Historical seeded sale SALE002589
TXN0002650,2026-04-09,sale,P107,S3,7,simulation_seed,Historical seeded sale SALE002590
TXN0002651,2026-04-09,sale,P108,S3,5,simulation_seed,Historical seeded sale SALE002591
TXN0002652,2026-04-09,sale,P109,S3,5,simulation_seed,Historical seeded sale SALE002592
TXN0002653,2026-04-09,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE002593
TXN0002654,2026-04-09,sale,P111,S3,3,simulation_seed,Historical seeded sale SALE002594
TXN0002655,2026-04-09,sale,P112,S3,3,simulation_seed,Historical seeded sale SALE002595
TXN0002656,2026-04-09,sale,P113,S3,3,simulation_seed,Historical seeded sale SALE002596
TXN0002657,2026-04-09,sale,P115,S3,5,simulation_seed,Historical seeded sale SALE002597
TXN0002658,2026-04-09,sale,P116,S3,2,simulation_seed,Historical seeded sale SALE002598
TXN0002659,2026-04-09,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE002599
TXN0002660,2026-04-09,sale,P118,S3,4,simulation_seed,Historical seeded sale SALE002600
TXN0002661,2026-04-09,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE002601
TXN0002662,2026-04-09,sale,P120,S3,2,simulation_seed,Historical seeded sale SALE002602
TXN0002663,2026-04-10,sale,P101,S1,10,simulation_seed,Historical seeded sale SALE002603
TXN0002664,2026-04-10,sale,P102,S1,1,simulation_seed,Historical seeded sale SALE002604
TXN0002665,2026-04-10,sale,P103,S1,1,simulation_seed,Historical seeded sale SALE002605
TXN0002666,2026-04-10,sale,P104,S1,8,simulation_seed,Historical seeded sale SALE002606
TXN0002667,2026-04-10,sale,P105,S1,6,simulation_seed,Historical seeded sale SALE002607
TXN0002668,2026-04-10,sale,P107,S1,9,simulation_seed,Historical seeded sale SALE002608
TXN0002669,2026-04-10,sale,P108,S1,3,simulation_seed,Historical seeded sale SALE002609
TXN0002670,2026-04-10,sale,P109,S1,5,simulation_seed,Historical seeded sale SALE002610
TXN0002671,2026-04-10,sale,P110,S1,6,simulation_seed,Historical seeded sale SALE002611
TXN0002672,2026-04-10,sale,P111,S1,4,simulation_seed,Historical seeded sale SALE002612
TXN0002673,2026-04-10,sale,P112,S1,6,simulation_seed,Historical seeded sale SALE002613
TXN0002674,2026-04-10,sale,P113,S1,5,simulation_seed,Historical seeded sale SALE002614
TXN0002675,2026-04-10,sale,P115,S1,7,simulation_seed,Historical seeded sale SALE002615
TXN0002676,2026-04-10,sale,P117,S1,3,simulation_seed,Historical seeded sale SALE002616
TXN0002677,2026-04-10,sale,P118,S1,6,simulation_seed,Historical seeded sale SALE002617
TXN0002678,2026-04-10,sale,P119,S1,3,simulation_seed,Historical seeded sale SALE002618
TXN0002679,2026-04-10,sale,P120,S1,2,simulation_seed,Historical seeded sale SALE002619
TXN0002680,2026-04-10,sale,P101,S2,9,simulation_seed,Historical seeded sale SALE002620
TXN0002681,2026-04-10,sale,P103,S2,1,simulation_seed,Historical seeded sale SALE002621
TXN0002682,2026-04-10,sale,P104,S2,4,simulation_seed,Historical seeded sale SALE002622
TXN0002683,2026-04-10,sale,P105,S2,5,simulation_seed,Historical seeded sale SALE002623
TXN0002684,2026-04-10,sale,P106,S2,1,simulation_seed,Historical seeded sale SALE002624
TXN0002685,2026-04-10,sale,P107,S2,8,simulation_seed,Historical seeded sale SALE002625
TXN0002686,2026-04-10,sale,P108,S2,6,simulation_seed,Historical seeded sale SALE002626
TXN0002687,2026-04-10,sale,P109,S2,4,simulation_seed,Historical seeded sale SALE002627
TXN0002688,2026-04-10,sale,P110,S2,4,simulation_seed,Historical seeded sale SALE002628
TXN0002689,2026-04-10,sale,P111,S2,3,simulation_seed,Historical seeded sale SALE002629
TXN0002690,2026-04-10,sale,P112,S2,2,simulation_seed,Historical seeded sale SALE002630
TXN0002691,2026-04-10,sale,P113,S2,5,simulation_seed,Historical seeded sale SALE002631
TXN0002692,2026-04-10,sale,P115,S2,6,simulation_seed,Historical seeded sale SALE002632
TXN0002693,2026-04-10,sale,P116,S2,3,simulation_seed,Historical seeded sale SALE002633
TXN0002694,2026-04-10,sale,P117,S2,2,simulation_seed,Historical seeded sale SALE002634
TXN0002695,2026-04-10,sale,P118,S2,4,simulation_seed,Historical seeded sale SALE002635
TXN0002696,2026-04-10,sale,P119,S2,2,simulation_seed,Historical seeded sale SALE002636
TXN0002697,2026-04-10,sale,P120,S2,4,simulation_seed,Historical seeded sale SALE002637
TXN0002698,2026-04-10,sale,P101,S3,9,simulation_seed,Historical seeded sale SALE002638
TXN0002699,2026-04-10,sale,P104,S3,5,simulation_seed,Historical seeded sale SALE002639
TXN0002700,2026-04-10,sale,P105,S3,5,simulation_seed,Historical seeded sale SALE002640
TXN0002701,2026-04-10,sale,P107,S3,9,simulation_seed,Historical seeded sale SALE002641
TXN0002702,2026-04-10,sale,P108,S3,4,simulation_seed,Historical seeded sale SALE002642
TXN0002703,2026-04-10,sale,P109,S3,5,simulation_seed,Historical seeded sale SALE002643
TXN0002704,2026-04-10,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE002644
TXN0002705,2026-04-10,sale,P111,S3,2,simulation_seed,Historical seeded sale SALE002645
TXN0002706,2026-04-10,sale,P112,S3,4,simulation_seed,Historical seeded sale SALE002646
TXN0002707,2026-04-10,sale,P113,S3,3,simulation_seed,Historical seeded sale SALE002647
TXN0002708,2026-04-10,sale,P115,S3,4,simulation_seed,Historical seeded sale SALE002648
TXN0002709,2026-04-10,sale,P116,S3,3,simulation_seed,Historical seeded sale SALE002649
TXN0002710,2026-04-10,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE002650
TXN0002711,2026-04-10,sale,P118,S3,3,simulation_seed,Historical seeded sale SALE002651
TXN0002712,2026-04-10,sale,P119,S3,5,simulation_seed,Historical seeded sale SALE002652
TXN0002713,2026-04-10,sale,P120,S3,5,simulation_seed,Historical seeded sale SALE002653
TXN0002714,2026-04-11,sale,P101,S1,9,simulation_seed,Historical seeded sale SALE002654
TXN0002715,2026-04-11,sale,P103,S1,3,simulation_seed,Historical seeded sale SALE002655
TXN0002716,2026-04-11,sale,P104,S1,4,simulation_seed,Historical seeded sale SALE002656
TXN0002717,2026-04-11,sale,P105,S1,7,simulation_seed,Historical seeded sale SALE002657
TXN0002718,2026-04-11,sale,P106,S1,3,simulation_seed,Historical seeded sale SALE002658
TXN0002719,2026-04-11,sale,P107,S1,11,simulation_seed,Historical seeded sale SALE002659
TXN0002720,2026-04-11,sale,P108,S1,5,simulation_seed,Historical seeded sale SALE002660
TXN0002721,2026-04-11,sale,P109,S1,7,simulation_seed,Historical seeded sale SALE002661
TXN0002722,2026-04-11,sale,P110,S1,6,simulation_seed,Historical seeded sale SALE002662
TXN0002723,2026-04-11,sale,P111,S1,5,simulation_seed,Historical seeded sale SALE002663
TXN0002724,2026-04-11,sale,P112,S1,4,simulation_seed,Historical seeded sale SALE002664
TXN0002725,2026-04-11,sale,P113,S1,6,simulation_seed,Historical seeded sale SALE002665
TXN0002726,2026-04-11,sale,P114,S1,1,simulation_seed,Historical seeded sale SALE002666
TXN0002727,2026-04-11,sale,P115,S1,8,simulation_seed,Historical seeded sale SALE002667
TXN0002728,2026-04-11,sale,P116,S1,1,simulation_seed,Historical seeded sale SALE002668
TXN0002729,2026-04-11,sale,P117,S1,2,simulation_seed,Historical seeded sale SALE002669
TXN0002730,2026-04-11,sale,P118,S1,5,simulation_seed,Historical seeded sale SALE002670
TXN0002731,2026-04-11,sale,P119,S1,5,simulation_seed,Historical seeded sale SALE002671
TXN0002732,2026-04-11,sale,P120,S1,8,simulation_seed,Historical seeded sale SALE002672
TXN0002733,2026-04-11,sale,P101,S2,9,simulation_seed,Historical seeded sale SALE002673
TXN0002734,2026-04-11,sale,P104,S2,6,simulation_seed,Historical seeded sale SALE002674
TXN0002735,2026-04-11,sale,P105,S2,7,simulation_seed,Historical seeded sale SALE002675
TXN0002736,2026-04-11,sale,P106,S2,2,simulation_seed,Historical seeded sale SALE002676
TXN0002737,2026-04-11,sale,P107,S2,8,simulation_seed,Historical seeded sale SALE002677
TXN0002738,2026-04-11,sale,P108,S2,4,simulation_seed,Historical seeded sale SALE002678
TXN0002739,2026-04-11,sale,P109,S2,5,simulation_seed,Historical seeded sale SALE002679
TXN0002740,2026-04-11,sale,P110,S2,7,simulation_seed,Historical seeded sale SALE002680
TXN0002741,2026-04-11,sale,P111,S2,5,simulation_seed,Historical seeded sale SALE002681
TXN0002742,2026-04-11,sale,P112,S2,2,simulation_seed,Historical seeded sale SALE002682
TXN0002743,2026-04-11,sale,P113,S2,3,simulation_seed,Historical seeded sale SALE002683
TXN0002744,2026-04-11,sale,P115,S2,3,simulation_seed,Historical seeded sale SALE002684
TXN0002745,2026-04-11,sale,P116,S2,2,simulation_seed,Historical seeded sale SALE002685
TXN0002746,2026-04-11,sale,P117,S2,3,simulation_seed,Historical seeded sale SALE002686
TXN0002747,2026-04-11,sale,P118,S2,3,simulation_seed,Historical seeded sale SALE002687
TXN0002748,2026-04-11,sale,P119,S2,4,simulation_seed,Historical seeded sale SALE002688
TXN0002749,2026-04-11,sale,P120,S2,6,simulation_seed,Historical seeded sale SALE002689
TXN0002750,2026-04-11,sale,P101,S3,8,simulation_seed,Historical seeded sale SALE002690
TXN0002751,2026-04-11,sale,P103,S3,1,simulation_seed,Historical seeded sale SALE002691
TXN0002752,2026-04-11,sale,P104,S3,6,simulation_seed,Historical seeded sale SALE002692
TXN0002753,2026-04-11,sale,P105,S3,4,simulation_seed,Historical seeded sale SALE002693
TXN0002754,2026-04-11,sale,P107,S3,6,simulation_seed,Historical seeded sale SALE002694
TXN0002755,2026-04-11,sale,P108,S3,2,simulation_seed,Historical seeded sale SALE002695
TXN0002756,2026-04-11,sale,P109,S3,2,simulation_seed,Historical seeded sale SALE002696
TXN0002757,2026-04-11,sale,P110,S3,5,simulation_seed,Historical seeded sale SALE002697
TXN0002758,2026-04-11,sale,P111,S3,5,simulation_seed,Historical seeded sale SALE002698
TXN0002759,2026-04-11,sale,P112,S3,5,simulation_seed,Historical seeded sale SALE002699
TXN0002760,2026-04-11,sale,P113,S3,4,simulation_seed,Historical seeded sale SALE002700
TXN0002761,2026-04-11,sale,P115,S3,4,simulation_seed,Historical seeded sale SALE002701
TXN0002762,2026-04-11,sale,P116,S3,2,simulation_seed,Historical seeded sale SALE002702
TXN0002763,2026-04-11,sale,P117,S3,2,simulation_seed,Historical seeded sale SALE002703
TXN0002764,2026-04-11,sale,P118,S3,3,simulation_seed,Historical seeded sale SALE002704
TXN0002765,2026-04-11,sale,P119,S3,3,simulation_seed,Historical seeded sale SALE002705
TXN0002766,2026-04-11,sale,P120,S3,1,simulation_seed,Historical seeded sale SALE002706
TXN0002767,2026-04-12,sale,P101,S1,8,simulation_seed,Historical seeded sale SALE002707
TXN0002768,2026-04-12,sale,P102,S1,1,simulation_seed,Historical seeded sale SALE002708
TXN0002769,2026-04-12,sale,P103,S1,4,simulation_seed,Historical seeded sale SALE002709
TXN0002770,2026-04-12,sale,P104,S1,5,simulation_seed,Historical seeded sale SALE002710
TXN0002771,2026-04-12,sale,P105,S1,7,simulation_seed,Historical seeded sale SALE002711
TXN0002772,2026-04-12,sale,P106,S1,3,simulation_seed,Historical seeded sale SALE002712
TXN0002773,2026-04-12,sale,P107,S1,12,simulation_seed,Historical seeded sale SALE002713
TXN0002774,2026-04-12,sale,P108,S1,7,simulation_seed,Historical seeded sale SALE002714
TXN0002775,2026-04-12,sale,P109,S1,8,simulation_seed,Historical seeded sale SALE002715
TXN0002776,2026-04-12,sale,P110,S1,6,simulation_seed,Historical seeded sale SALE002716
TXN0002777,2026-04-12,sale,P111,S1,4,simulation_seed,Historical seeded sale SALE002717
TXN0002778,2026-04-12,sale,P112,S1,5,simulation_seed,Historical seeded sale SALE002718
TXN0002779,2026-04-12,sale,P113,S1,8,simulation_seed,Historical seeded sale SALE002719
TXN0002780,2026-04-12,sale,P115,S1,7,simulation_seed,Historical seeded sale SALE002720
TXN0002781,2026-04-12,sale,P116,S1,2,simulation_seed,Historical seeded sale SALE002721
TXN0002782,2026-04-12,sale,P118,S1,8,simulation_seed,Historical seeded sale SALE002722
TXN0002783,2026-04-12,sale,P119,S1,4,simulation_seed,Historical seeded sale SALE002723
TXN0002784,2026-04-12,sale,P120,S1,8,simulation_seed,Historical seeded sale SALE002724
TXN0002785,2026-04-12,sale,P101,S2,7,simulation_seed,Historical seeded sale SALE002725
TXN0002786,2026-04-12,sale,P103,S2,1,simulation_seed,Historical seeded sale SALE002726
TXN0002787,2026-04-12,sale,P104,S2,4,simulation_seed,Historical seeded sale SALE002727
TXN0002788,2026-04-12,sale,P105,S2,6,simulation_seed,Historical seeded sale SALE002728
TXN0002789,2026-04-12,sale,P106,S2,1,simulation_seed,Historical seeded sale SALE002729
TXN0002790,2026-04-12,sale,P107,S2,7,simulation_seed,Historical seeded sale SALE002730
TXN0002791,2026-04-12,sale,P108,S2,6,simulation_seed,Historical seeded sale SALE002731
TXN0002792,2026-04-12,sale,P109,S2,7,simulation_seed,Historical seeded sale SALE002732
TXN0002793,2026-04-12,sale,P110,S2,6,simulation_seed,Historical seeded sale SALE002733
TXN0002794,2026-04-12,sale,P111,S2,5,simulation_seed,Historical seeded sale SALE002734
TXN0002795,2026-04-12,sale,P112,S2,4,simulation_seed,Historical seeded sale SALE002735
TXN0002796,2026-04-12,sale,P113,S2,2,simulation_seed,Historical seeded sale SALE002736
TXN0002797,2026-04-12,sale,P115,S2,6,simulation_seed,Historical seeded sale SALE002737
TXN0002798,2026-04-12,sale,P116,S2,2,simulation_seed,Historical seeded sale SALE002738
TXN0002799,2026-04-12,sale,P118,S2,3,simulation_seed,Historical seeded sale SALE002739
TXN0002800,2026-04-12,sale,P119,S2,5,simulation_seed,Historical seeded sale SALE002740
TXN0002801,2026-04-12,sale,P120,S2,3,simulation_seed,Historical seeded sale SALE002741
TXN0002802,2026-04-12,sale,P101,S3,7,simulation_seed,Historical seeded sale SALE002742
TXN0002803,2026-04-12,sale,P103,S3,1,simulation_seed,Historical seeded sale SALE002743
TXN0002804,2026-04-12,sale,P104,S3,5,simulation_seed,Historical seeded sale SALE002744
TXN0002805,2026-04-12,sale,P105,S3,4,simulation_seed,Historical seeded sale SALE002745
TXN0002806,2026-04-12,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE002746
TXN0002807,2026-04-12,sale,P107,S3,8,simulation_seed,Historical seeded sale SALE002747
TXN0002808,2026-04-12,sale,P108,S3,4,simulation_seed,Historical seeded sale SALE002748
TXN0002809,2026-04-12,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE002749
TXN0002810,2026-04-12,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE002750
TXN0002811,2026-04-12,sale,P111,S3,2,simulation_seed,Historical seeded sale SALE002751
TXN0002812,2026-04-12,sale,P112,S3,3,simulation_seed,Historical seeded sale SALE002752
TXN0002813,2026-04-12,sale,P113,S3,3,simulation_seed,Historical seeded sale SALE002753
TXN0002814,2026-04-12,sale,P114,S3,1,simulation_seed,Historical seeded sale SALE002754
TXN0002815,2026-04-12,sale,P115,S3,5,simulation_seed,Historical seeded sale SALE002755
TXN0002816,2026-04-12,sale,P116,S3,2,simulation_seed,Historical seeded sale SALE002756
TXN0002817,2026-04-12,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE002757
TXN0002818,2026-04-12,sale,P118,S3,5,simulation_seed,Historical seeded sale SALE002758
TXN0002819,2026-04-12,sale,P119,S3,2,simulation_seed,Historical seeded sale SALE002759
TXN0002820,2026-04-12,sale,P120,S3,1,simulation_seed,Historical seeded sale SALE002760
TXN0002821,2026-04-13,sale,P101,S1,10,simulation_seed,Historical seeded sale SALE002761
TXN0002822,2026-04-13,sale,P102,S1,1,simulation_seed,Historical seeded sale SALE002762
TXN0002823,2026-04-13,sale,P103,S1,2,simulation_seed,Historical seeded sale SALE002763
TXN0002824,2026-04-13,sale,P104,S1,8,simulation_seed,Historical seeded sale SALE002764
TXN0002825,2026-04-13,sale,P105,S1,9,simulation_seed,Historical seeded sale SALE002765
TXN0002826,2026-04-13,sale,P106,S1,2,simulation_seed,Historical seeded sale SALE002766
TXN0002827,2026-04-13,sale,P107,S1,10,simulation_seed,Historical seeded sale SALE002767
TXN0002828,2026-04-13,sale,P108,S1,3,simulation_seed,Historical seeded sale SALE002768
TXN0002829,2026-04-13,sale,P109,S1,7,simulation_seed,Historical seeded sale SALE002769
TXN0002830,2026-04-13,sale,P110,S1,4,simulation_seed,Historical seeded sale SALE002770
TXN0002831,2026-04-13,sale,P111,S1,3,simulation_seed,Historical seeded sale SALE002771
TXN0002832,2026-04-13,sale,P112,S1,6,simulation_seed,Historical seeded sale SALE002772
TXN0002833,2026-04-13,sale,P113,S1,5,simulation_seed,Historical seeded sale SALE002773
TXN0002834,2026-04-13,sale,P115,S1,3,simulation_seed,Historical seeded sale SALE002774
TXN0002835,2026-04-13,sale,P116,S1,4,simulation_seed,Historical seeded sale SALE002775
TXN0002836,2026-04-13,sale,P117,S1,2,simulation_seed,Historical seeded sale SALE002776
TXN0002837,2026-04-13,sale,P118,S1,7,simulation_seed,Historical seeded sale SALE002777
TXN0002838,2026-04-13,sale,P119,S1,7,simulation_seed,Historical seeded sale SALE002778
TXN0002839,2026-04-13,sale,P120,S1,4,simulation_seed,Historical seeded sale SALE002779
TXN0002840,2026-04-13,sale,P101,S2,9,simulation_seed,Historical seeded sale SALE002780
TXN0002841,2026-04-13,sale,P104,S2,6,simulation_seed,Historical seeded sale SALE002781
TXN0002842,2026-04-13,sale,P105,S2,5,simulation_seed,Historical seeded sale SALE002782
TXN0002843,2026-04-13,sale,P106,S2,2,simulation_seed,Historical seeded sale SALE002783
TXN0002844,2026-04-13,sale,P107,S2,8,simulation_seed,Historical seeded sale SALE002784
TXN0002845,2026-04-13,sale,P108,S2,2,simulation_seed,Historical seeded sale SALE002785
TXN0002846,2026-04-13,sale,P109,S2,2,simulation_seed,Historical seeded sale SALE002786
TXN0002847,2026-04-13,sale,P110,S2,3,simulation_seed,Historical seeded sale SALE002787
TXN0002848,2026-04-13,sale,P111,S2,5,simulation_seed,Historical seeded sale SALE002788
TXN0002849,2026-04-13,sale,P112,S2,2,simulation_seed,Historical seeded sale SALE002789
TXN0002850,2026-04-13,sale,P113,S2,6,simulation_seed,Historical seeded sale SALE002790
TXN0002851,2026-04-13,sale,P114,S2,1,simulation_seed,Historical seeded sale SALE002791
TXN0002852,2026-04-13,sale,P115,S2,6,simulation_seed,Historical seeded sale SALE002792
TXN0002853,2026-04-13,sale,P116,S2,1,simulation_seed,Historical seeded sale SALE002793
TXN0002854,2026-04-13,sale,P117,S2,2,simulation_seed,Historical seeded sale SALE002794
TXN0002855,2026-04-13,sale,P118,S2,4,simulation_seed,Historical seeded sale SALE002795
TXN0002856,2026-04-13,sale,P119,S2,5,simulation_seed,Historical seeded sale SALE002796
TXN0002857,2026-04-13,sale,P120,S2,5,simulation_seed,Historical seeded sale SALE002797
TXN0002858,2026-04-13,sale,P101,S3,7,simulation_seed,Historical seeded sale SALE002798
TXN0002859,2026-04-13,sale,P104,S3,7,simulation_seed,Historical seeded sale SALE002799
TXN0002860,2026-04-13,sale,P105,S3,4,simulation_seed,Historical seeded sale SALE002800
TXN0002861,2026-04-13,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE002801
TXN0002862,2026-04-13,sale,P107,S3,7,simulation_seed,Historical seeded sale SALE002802
TXN0002863,2026-04-13,sale,P108,S3,3,simulation_seed,Historical seeded sale SALE002803
TXN0002864,2026-04-13,sale,P109,S3,4,simulation_seed,Historical seeded sale SALE002804
TXN0002865,2026-04-13,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE002805
TXN0002866,2026-04-13,sale,P111,S3,2,simulation_seed,Historical seeded sale SALE002806
TXN0002867,2026-04-13,sale,P112,S3,6,simulation_seed,Historical seeded sale SALE002807
TXN0002868,2026-04-13,sale,P113,S3,2,simulation_seed,Historical seeded sale SALE002808
TXN0002869,2026-04-13,sale,P114,S3,1,simulation_seed,Historical seeded sale SALE002809
TXN0002870,2026-04-13,sale,P115,S3,3,simulation_seed,Historical seeded sale SALE002810
TXN0002871,2026-04-13,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE002811
TXN0002872,2026-04-13,sale,P118,S3,3,simulation_seed,Historical seeded sale SALE002812
TXN0002873,2026-04-13,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE002813
TXN0002874,2026-04-13,sale,P120,S3,1,simulation_seed,Historical seeded sale SALE002814
TXN0002875,2026-04-14,sale,P101,S1,11,simulation_seed,Historical seeded sale SALE002815
TXN0002876,2026-04-14,sale,P103,S1,3,simulation_seed,Historical seeded sale SALE002816
TXN0002877,2026-04-14,sale,P104,S1,7,simulation_seed,Historical seeded sale SALE002817
TXN0002878,2026-04-14,sale,P105,S1,9,simulation_seed,Historical seeded sale SALE002818
